global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
28706,28708,42031000,PGD Lê Hữu Lập,105.7799799,19.8069868,42038000,PGD Nông Cống,105.6570034,19.6339794,23.14696791462699,Thanh Hoá,288,6,"34 min
26.8 km",26.8,34 min,part/output_part_288/ket_qua_tu_0_den_99.xlsx,original_output,ok,42031000__42038000,42031000__42038000,"19.80699,105.77998__19.63398,105.65700","19.63398,105.65700__19.80699,105.77998",directed_pair_key_by_code,31.9,26.8,,34 min,,1.1578,-5.1,5.1,0.1599,WATCH_CHANGED,MEDIUM,MEDIUM,42031000__42038000,batch_03
4694,4696,52032000,PGD Bình Sơn - Dung Quất,108.7579248,15.3007427,52033000,PGD Đức Phổ,108.9578013,14.8071853,58.92858904015171,Quảng Ngãi,47,94,"1 hr 18 min
61.2 km",61.2,1 hr 18 min,part/output_part_47/ket_qua_tu_0_den_99.xlsx,original_output,ok,52032000__52033000,52032000__52033000,"15.30074,108.75792__14.80719,108.95780","14.80719,108.95780__15.30074,108.75792",directed_pair_key_by_code,22.1,61.2,,1 hr 18 min,,1.0385,39.1,39.1,1.7692,SUSPECT_CHANGED,HIGH,HIGH,52032000__52033000,batch_03
17715,17717,16432000,PGD Trần Hưng Đạo,106.6870194,20.8601165,16600000,CN Hồng Bàng,106.6801217,20.8600773,0.7167294115200544,TP. Hải Phòng,178,15,"1 hr 6 min
42.4 km",42.4,1 hr 6 min,part/output_part_178/ket_qua_tu_0_den_99.xlsx,original_output,ok,16432000__16600000,16432000__16600000,"20.86012,106.68702__20.86008,106.68012","20.86008,106.68012__20.86012,106.68702",directed_pair_key_by_code,1.2,42.4,,1 hr 6 min,,59.1576,41.2,41.2,34.3333,SUSPECT_CHANGED,HIGH,HIGH,16432000__16600000,batch_03
830,832,28531000,PGD KCN Yên Phong,105.9945248,21.1991353,28931000,PGD Nhân Trung,106.098373,21.27475,13.65801056640226,Bắc Ninh,9,30,"27 min
21.4 km",21.4,27 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28531000__28931000,28531000__28931000,"21.19914,105.99452__21.27475,106.09837","21.19914,105.99452__21.27475,106.09837",directed_pair_key_by_code,9.0,21.4,,27 min,,1.5668,12.4,12.4,1.3778,SUSPECT_CHANGED,HIGH,HIGH,28531000__28931000,batch_03
28985,28987,17230000,PGD Chợ Mới,105.780785,21.881716,22032000,PGD Núi Voi,105.8448832,21.628665,28.90622191469904,Thái Nguyên,290,85,"52 min
43.5 km",43.5,52 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22032000,17230000__22032000,"21.88172,105.78078__21.62867,105.84488","21.62867,105.84488__21.88172,105.78078",directed_pair_key_by_code,134.0,43.5,,52 min,,1.5049,-90.5,90.5,0.6754,SUSPECT_CHANGED,HIGH,HIGH,17230000__22032000,batch_03
28247,28249,48000000,CN Đà Nẵng,108.2112235,16.06009,49000000,CN Sông Hàn,108.2222469,16.066417,1.37199958185692,TP. Đà Nẵng,283,47,"4 min
2.0 km",2.0,4 min,part/output_part_283/ket_qua_tu_0_den_99.xlsx,original_output,ok,48000000__49000000,48000000__49000000,"16.06009,108.21122__16.06642,108.22225","16.06009,108.21122__16.06642,108.22225",directed_pair_key_by_code,1.6,2.0,,4 min,,1.4577,0.4,0.4,0.25,WATCH_CHANGED,MEDIUM,MEDIUM,48000000__49000000,batch_03
2586,2588,44200000,CN Vinh,105.6927921,18.661235,44431000,PGD Diễn Châu,105.597733,18.976027,36.4051325667904,Nghệ An,26,86,"56 min
50.4 km",50.4,56 min,part/output_part_26/ket_qua_tu_0_den_99.xlsx,original_output,ok,44200000__44431000,44200000__44431000,"18.66124,105.69279__18.97603,105.59773","18.66124,105.69279__18.97603,105.59773",directed_pair_key_by_code,41.4,50.4,,56 min,,1.3844,9.0,9.0,0.2174,WATCH_CHANGED,MEDIUM,MEDIUM,44200000__44431000,batch_03
19575,19577,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,2.513501228876144,TP. Hồ Chí Minh,196,75,"1 hr 40 min
101 km",101.0,1 hr 40 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__88030000,88000000__88030000,"10.34819,107.07531__10.36568,107.08986","10.34819,107.07531__10.36568,107.08986",directed_pair_key_by_code,2.7,101.0,,1 hr 40 min,,40.183,98.3,98.3,36.4074,SUSPECT_CHANGED,HIGH,HIGH,88000000__88030000,batch_03
16633,16635,26430000,PGD Đô Thành,105.7940899,21.0096624,32830000,PGD Trung Chính,105.8008666,21.0094211,0.7039527278082423,TP. Hà Nội,167,33,"51 min
26.1 km",26.1,51 min,part/output_part_167/ket_qua_tu_0_den_99.xlsx,original_output,ok,26430000__32830000,26430000__32830000,"21.00966,105.79409__21.00942,105.80087","21.00942,105.80087__21.00966,105.79409",directed_pair_key_by_code,1.2,26.1,,51 min,,37.0764,24.9,24.9,20.75,SUSPECT_CHANGED,HIGH,HIGH,26430000__32830000,batch_03
2894,2896,38037000,PGD Nam Trực,106.1764641,20.3300853,40032000,PGD Yên Khánh,106.0655142,20.1880888,19.57694247464682,Ninh Bình,29,94,"40 min
31.8 km",31.8,40 min,part/output_part_29/ket_qua_tu_0_den_99.xlsx,original_output,ok,38037000__40032000,38037000__40032000,"20.33009,106.17646__20.18809,106.06551","20.18809,106.06551__20.33009,106.17646",directed_pair_key_by_code,46.6,31.8,,40 min,,1.6244,-14.8,14.8,0.3176,SUSPECT_CHANGED,HIGH,HIGH,38037000__40032000,batch_03
3718,3720,24233000,PGD Bạch Hạc,105.437828,21.292337,24800000,CN Bắc Phú Thọ,105.3452867,21.3674783,12.71571039350235,Phú Thọ,38,18,"26 min
18.7 km",18.7,26 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__24800000,24233000__24800000,"21.29234,105.43783__21.36748,105.34529","21.29234,105.43783__21.36748,105.34529",directed_pair_key_by_code,9.7,18.7,,26 min,,1.4706,9.0,9.0,0.9278,SUSPECT_CHANGED,HIGH,HIGH,24233000__24800000,batch_03
29836,29838,78033000,PGD Ba Tri,106.5933353,10.0416996,98000000,CN Trà Vinh,106.3364832,9.9359497,30.4867404232972,Vĩnh Long,299,36,"1 hr 44 min
80.0 km",80.0,1 hr 44 min,part/output_part_299/ket_qua_tu_0_den_99.xlsx,original_output,ok,78033000__98000000,78033000__98000000,"10.04170,106.59334__9.93595,106.33648","10.04170,106.59334__9.93595,106.33648",directed_pair_key_by_code,59.3,80.0,,1 hr 44 min,,2.6241,20.7,20.7,0.3491,SUSPECT_CHANGED,HIGH,HIGH,78033000__98000000,batch_03
4949,4951,30036000,PGD Trần Hưng Đạo,107.0920936,20.9597499,30600000,CN Tây Quảng Ninh,107.0241408,20.9543739,7.081453136080273,Quảng Ninh,50,49,"16 min
11.1 km",11.1,16 min,part/output_part_50/ket_qua_tu_0_den_99.xlsx,original_output,ok,30036000__30600000,30036000__30600000,"20.95975,107.09209__20.95437,107.02414","20.95437,107.02414__20.95975,107.09209",directed_pair_key_by_code,9.6,11.1,,16 min,,1.5675,1.5,1.5,0.1562,WATCH_CHANGED,MEDIUM,MEDIUM,30036000__30600000,batch_03
17414,17416,16131000,PGD Phạm Hữu Điều,106.6673094,20.8414713,16400000,CN Lê Chân,106.6724123,20.8541282,1.503967010985721,TP. Hải Phòng,175,14,"1 hr 12 min
60.2 km",60.2,1 hr 12 min,part/output_part_175/ket_qua_tu_0_den_99.xlsx,original_output,ok,16131000__16400000,16131000__16400000,"20.84147,106.66731__20.85413,106.67241","20.84147,106.66731__20.85413,106.67241",directed_pair_key_by_code,1.8,60.2,,1 hr 12 min,,40.0275,58.4,58.4,32.4444,SUSPECT_CHANGED,HIGH,HIGH,16131000__16400000,batch_03
859,861,28931000,PGD Nhân Trung,106.098373,21.27475,28933000,PGD Thuận An,106.09333,21.039324,26.18343596799599,Bắc Ninh,9,59,"38 min
30.4 km",30.4,38 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28931000__28933000,28931000__28933000,"21.27475,106.09837__21.03932,106.09333","21.03932,106.09333__21.27475,106.09837",directed_pair_key_by_code,14.0,30.4,,38 min,,1.161,16.4,16.4,1.1714,SUSPECT_CHANGED,HIGH,HIGH,28931000__28933000,batch_03
28999,29001,17230000,PGD Chợ Mới,105.780785,21.881716,22430000,PGD Tích Lương,105.8482136,21.5480516,37.75005662905039,Thái Nguyên,290,99,"55 min
47.5 km",47.5,55 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22430000,17230000__22430000,"21.88172,105.78078__21.54805,105.84821","21.54805,105.84821__21.88172,105.78078",directed_pair_key_by_code,138.0,47.5,,55 min,,1.2583,-90.5,90.5,0.6558,SUSPECT_CHANGED,HIGH,HIGH,17230000__22430000,batch_03
28257,28259,48030000,PGD Hải Châu,108.2221862,16.055051,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,60.10651528233448,TP. Đà Nẵng,283,57,"1 hr 18 min
64.5 km",64.5,1 hr 18 min,part/output_part_283/ket_qua_tu_0_den_99.xlsx,original_output,ok,48030000__48200000,48030000__48200000,"16.05505,108.22219__15.57486,108.48017","15.57486,108.48017__16.05505,108.22219",directed_pair_key_by_code,84.0,64.5,,1 hr 18 min,,1.0731,-19.5,19.5,0.2321,WATCH_CHANGED,MEDIUM,MEDIUM,48030000__48200000,batch_03
2590,2592,44200000,CN Vinh,105.6927921,18.661235,44435000,PGD Bãi Ngang,105.714714,19.152275,54.64990916691846,Nghệ An,26,90,"1 hr 28 min
69.0 km",69.0,1 hr 28 min,part/output_part_26/ket_qua_tu_0_den_99.xlsx,original_output,ok,44200000__44435000,44200000__44435000,"18.66124,105.69279__19.15227,105.71471","18.66124,105.69279__19.15227,105.71471",directed_pair_key_by_code,86.6,69.0,,1 hr 28 min,,1.2626,-17.6,17.6,0.2032,WATCH_CHANGED,MEDIUM,MEDIUM,44200000__44435000,batch_03
20870,20872,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90600000,CN 3 Thành phố Hồ Chí Minh,106.6819475,10.7697554,2.342025572806159,TP. Hồ Chí Minh,209,70,"1 hr 52 min
101 km",101.0,1 hr 52 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90600000,90000000__90600000,"10.77051,106.70337__10.76976,106.68195","10.76976,106.68195__10.77051,106.70337",directed_pair_key_by_code,3.0,101.0,,1 hr 52 min,,43.1251,98.0,98.0,32.6667,SUSPECT_CHANGED,HIGH,HIGH,90000000__90600000,batch_03
17151,17153,32634000,PGD Từ Liêm,105.7974311,21.035894,32830000,PGD Trung Chính,105.8008666,21.0094211,2.965175185059358,TP. Hà Nội,172,51,"1 hr 3 min
74.0 km",74.0,1 hr 3 min,part/output_part_172/ket_qua_tu_0_den_99.xlsx,original_output,ok,32634000__32830000,32634000__32830000,"21.03589,105.79743__21.00942,105.80087","21.00942,105.80087__21.03589,105.79743",directed_pair_key_by_code,4.5,74.0,,1 hr 3 min,,24.9564,69.5,69.5,15.4444,SUSPECT_CHANGED,HIGH,HIGH,32634000__32830000,batch_03
3118,3120,38238000,PGD Hòa Vượng,106.1549975,20.4370195,40031000,PGD Gia Viễn,105.8339757,20.3456677,34.96706528769965,Ninh Bình,32,18,"1 hr 8 min
54.7 km",54.7,1 hr 8 min,part/output_part_32/ket_qua_tu_0_den_99.xlsx,original_output,ok,38238000__40031000,38238000__40031000,"20.43702,106.15500__20.34567,105.83398","20.34567,105.83398__20.43702,106.15500",directed_pair_key_by_code,43.2,54.7,,1 hr 8 min,,1.5643,11.5,11.5,0.2662,WATCH_CHANGED,MEDIUM,MEDIUM,38238000__40031000,batch_03
3480,3482,24037000,PGD Lâm Thao,105.2912916,21.3363021,24233000,PGD Bạch Hạc,105.437828,21.292337,15.94741673592324,Phú Thọ,35,80,"33 min
22.8 km",22.8,33 min,part/output_part_35/ket_qua_tu_0_den_99.xlsx,original_output,ok,24037000__24233000,24037000__24233000,"21.33630,105.29129__21.29234,105.43783","21.29234,105.43783__21.33630,105.29129",directed_pair_key_by_code,14.7,22.8,,33 min,,1.4297,8.1,8.1,0.551,SUSPECT_CHANGED,HIGH,HIGH,24037000__24233000,batch_03
29867,29869,78037000,PGD Mỏ Cày Bắc,106.2716162,10.1928841,80039000,PGD Mang Thít,106.109826,10.173236,17.84116516748038,Vĩnh Long,299,67,"1 hr 26 min
58.4 km",58.4,1 hr 26 min,part/output_part_299/ket_qua_tu_0_den_99.xlsx,original_output,ok,78037000__80039000,78037000__80039000,"10.19288,106.27162__10.17324,106.10983","10.17324,106.10983__10.19288,106.27162",directed_pair_key_by_code,74.2,58.4,,1 hr 26 min,,3.2733,-15.8,15.8,0.2129,WATCH_CHANGED,MEDIUM,MEDIUM,78037000__80039000,batch_03
17684,17686,16431000,PGD Hai Bà Trưng,106.6769427,20.8523679,16833000,PGD Lạch Tray,106.6955435,20.8379031,2.514605970007967,TP. Hải Phòng,177,84,"1 hr 36 min
93.0 km",93.0,1 hr 36 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16431000__16833000,16431000__16833000,"20.85237,106.67694__20.83790,106.69554","20.83790,106.69554__20.85237,106.67694",directed_pair_key_by_code,3.1,93.0,,1 hr 36 min,,36.9839,89.9,89.9,29.0,SUSPECT_CHANGED,HIGH,HIGH,16431000__16833000,batch_03
848,850,28535000,PGD Đông Ngàn,105.9295699,21.1465899,28931000,PGD Nhân Trung,106.098373,21.27475,22.56729047343709,Bắc Ninh,9,48,"41 min
33.8 km",33.8,41 min,part/output_part_09/ket_qua_tu_0_den_99.xlsx,original_output,ok,28535000__28931000,28535000__28931000,"21.14659,105.92957__21.27475,106.09837","21.14659,105.92957__21.27475,106.09837",directed_pair_key_by_code,17.9,33.8,,41 min,,1.4977,15.9,15.9,0.8883,SUSPECT_CHANGED,HIGH,HIGH,28535000__28931000,batch_03
28998,29000,17230000,PGD Chợ Mới,105.780785,21.881716,22400000,CN Lưu Xá,105.8756154,21.5395112,39.29237043043446,Thái Nguyên,290,98,"1 hr 1 min
51.3 km",51.3,1 hr 1 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22400000,17230000__22400000,"21.88172,105.78078__21.53951,105.87562","21.53951,105.87562__21.88172,105.78078",directed_pair_key_by_code,142.0,51.3,,1 hr 1 min,,1.3056,-90.7,90.7,0.6387,SUSPECT_CHANGED,HIGH,HIGH,17230000__22400000,batch_03
28462,28464,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,48834000,PGD Nam Hải Châu,108.2104746,16.042181,59.43741978025106,TP. Đà Nẵng,285,62,"1 hr 14 min
62.4 km",62.4,1 hr 14 min,part/output_part_285/ket_qua_tu_0_den_99.xlsx,original_output,ok,48200000__48834000,48200000__48834000,"15.57486,108.48017__16.04218,108.21047","15.57486,108.48017__16.04218,108.21047",directed_pair_key_by_code,80.9,62.4,,1 hr 14 min,,1.0498,-18.5,18.5,0.2287,WATCH_CHANGED,MEDIUM,MEDIUM,48200000__48834000,batch_03
2561,2563,44134000,PGD Phong Định Cảng,105.6962941,18.6754229,44435000,PGD Bãi Ngang,105.714714,19.152275,53.058998031145,Nghệ An,26,61,"1 hr 26 min
67.2 km",67.2,1 hr 26 min,part/output_part_26/ket_qua_tu_0_den_99.xlsx,original_output,ok,44134000__44435000,44134000__44435000,"18.67542,105.69629__19.15227,105.71471","18.67542,105.69629__19.15227,105.71471",directed_pair_key_by_code,83.3,67.2,,1 hr 26 min,,1.2665,-16.1,16.1,0.1933,WATCH_CHANGED,MEDIUM,MEDIUM,44134000__44435000,batch_03
20858,20860,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,90236000,PGD Đakao,106.6972065,10.7927265,2.560516437972004,TP. Hồ Chí Minh,209,58,"1 hr 49 min
103 km",103.0,1 hr 49 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__90236000,90000000__90236000,"10.77051,106.70337__10.79273,106.69721","10.77051,106.70337__10.79273,106.69721",directed_pair_key_by_code,3.7,103.0,,1 hr 49 min,,40.2263,99.3,99.3,26.8378,SUSPECT_CHANGED,HIGH,HIGH,90000000__90236000,batch_03
17033,17035,32233000,PGD Văn Phú,105.770088,20.956409,32435000,PGD Việt Phát,105.773428,20.9692627,1.470742968329075,TP. Hà Nội,171,33,"1 hr 17 min
39.6 km",39.6,1 hr 17 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32233000__32435000,32233000__32435000,"20.95641,105.77009__20.96926,105.77343","20.95641,105.77009__20.96926,105.77343",directed_pair_key_by_code,2.6,39.6,,1 hr 17 min,,26.9252,37.0,37.0,14.2308,SUSPECT_CHANGED,HIGH,HIGH,32233000__32435000,batch_03
3182,3184,38431000,PGD Kiện Khê,105.8866508,20.5044075,40033000,PGD Kim Sơn,106.0791969,20.0884219,50.42631741271195,Ninh Bình,32,82,"1 hr 17 min
71.8 km",71.8,1 hr 17 min,part/output_part_32/ket_qua_tu_0_den_99.xlsx,original_output,ok,38431000__40033000,38431000__40033000,"20.50441,105.88665__20.08842,106.07920","20.08842,106.07920__20.50441,105.88665",directed_pair_key_by_code,59.7,71.8,,1 hr 17 min,,1.4239,12.1,12.1,0.2027,WATCH_CHANGED,MEDIUM,MEDIUM,38431000__40033000,batch_03
3741,3743,24233000,PGD Bạch Hạc,105.437828,21.292337,26234000,PGD Liên Bảo,105.6045759,21.3139211,17.44055502446947,Phú Thọ,38,41,"36 min
19.5 km",19.5,36 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,24233000__26234000,24233000__26234000,"21.29234,105.43783__21.31392,105.60458","21.29234,105.43783__21.31392,105.60458",directed_pair_key_by_code,38.6,19.5,,36 min,,1.1181,-19.1,19.1,0.4948,SUSPECT_CHANGED,HIGH,HIGH,24233000__26234000,batch_03
29838,29840,78033000,PGD Ba Tri,106.5933353,10.0416996,98031000,PGD Cầu Ngang,106.4518577,9.8014055,30.88800761950589,Vĩnh Long,299,38,"2 hr 11 min
68.1 km",68.1,2 hr 11 min,part/output_part_299/ket_qua_tu_0_den_99.xlsx,original_output,ok,78033000__98031000,78033000__98031000,"10.04170,106.59334__9.80141,106.45186","10.04170,106.59334__9.80141,106.45186",directed_pair_key_by_code,83.9,68.1,,2 hr 11 min,,2.2047,-15.8,15.8,0.1883,WATCH_CHANGED,MEDIUM,MEDIUM,78033000__98031000,batch_03
17933,17935,16630000,PGD Phong Lan,106.6902538,20.8654375,16800000,CN Ngô Quyền,106.6925006,20.8607247,0.5736882548249581,TP. Hải Phòng,180,33,"48 min
47.6 km",47.6,48 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16800000,16630000__16800000,"20.86544,106.69025__20.86072,106.69250","20.86072,106.69250__20.86544,106.69025",directed_pair_key_by_code,1.9,47.6,,48 min,,82.9719,45.7,45.7,24.0526,SUSPECT_CHANGED,HIGH,HIGH,16630000__16800000,batch_03
605,607,28230000,PGD Quế Võ,106.1505394,21.1533581,28931000,PGD Nhân Trung,106.098373,21.27475,14.5410687115622,Bắc Ninh,7,5,"26 min
18.2 km",18.2,26 min,part/output_part_07/ket_qua_tu_0_den_99.xlsx,original_output,ok,28230000__28931000,28230000__28931000,"21.15336,106.15054__21.27475,106.09837","21.15336,106.15054__21.27475,106.09837",directed_pair_key_by_code,10.2,18.2,,26 min,,1.2516,8.0,8.0,0.7843,SUSPECT_CHANGED,HIGH,HIGH,28230000__28931000,batch_03
28994,28996,17230000,PGD Chợ Mới,105.780785,21.881716,22231000,PGD Phố Cò,105.8588647,21.4466577,49.04462970937973,Thái Nguyên,290,94,"1 hr 6 min
59.9 km",59.9,1 hr 6 min,part/output_part_290/ket_qua_tu_0_den_99.xlsx,original_output,ok,17230000__22231000,17230000__22231000,"21.88172,105.78078__21.44666,105.85886","21.44666,105.85886__21.88172,105.78078",directed_pair_key_by_code,151.0,59.9,,1 hr 6 min,,1.2213,-91.1,91.1,0.6033,SUSPECT_CHANGED,HIGH,HIGH,17230000__22231000,batch_03
28463,28465,48200000,CN Nam Đà Nẵng,108.4801735,15.5748626,49000000,CN Sông Hàn,108.2222469,16.066417,61.22870047747655,TP. Đà Nẵng,285,63,"1 hr 20 min
65.6 km",65.6,1 hr 20 min,part/output_part_285/ket_qua_tu_0_den_99.xlsx,original_output,ok,48200000__49000000,48200000__49000000,"15.57486,108.48017__16.06642,108.22225","15.57486,108.48017__16.06642,108.22225",directed_pair_key_by_code,84.4,65.6,,1 hr 20 min,,1.0714,-18.8,18.8,0.2227,WATCH_CHANGED,MEDIUM,MEDIUM,48200000__49000000,batch_03
2303,2305,44033000,PGD Trần Phú,105.6815036,18.6654738,44435000,PGD Bãi Ngang,105.714714,19.152275,54.24251748475142,Nghệ An,24,3,"1 hr 25 min
67.6 km",67.6,1 hr 25 min,part/output_part_24/ket_qua_tu_0_den_99.xlsx,original_output,ok,44033000__44435000,44033000__44435000,"18.66547,105.68150__19.15227,105.71471","18.66547,105.68150__19.15227,105.71471",directed_pair_key_by_code,83.2,67.6,,1 hr 25 min,,1.2463,-15.6,15.6,0.1875,WATCH_CHANGED,MEDIUM,MEDIUM,44033000__44435000,batch_03
20881,20883,90000000,CN Thành phố Hồ Chí Minh,106.7033737,10.7705105,91000000,CN Nam Sài Gòn,106.7002387,10.739119,3.507340769080975,TP. Hồ Chí Minh,209,81,"2 hr 10 min
108 km",108.0,2 hr 10 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,90000000__91000000,90000000__91000000,"10.77051,106.70337__10.73912,106.70024","10.73912,106.70024__10.77051,106.70337",directed_pair_key_by_code,4.5,108.0,,2 hr 10 min,,30.7926,103.5,103.5,23.0,SUSPECT_CHANGED,HIGH,HIGH,90000000__91000000,batch_03
16123,16125,14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,32633000,PGD Hưng Phát,105.7503036,21.045557,1.614136844519852,TP. Hà Nội,162,23,"1 hr 3 min
28.7 km",28.7,1 hr 3 min,part/output_part_162/ket_qua_tu_0_den_99.xlsx,original_output,ok,14635000__32633000,14635000__32633000,"21.04058,105.76491__21.04556,105.75030","21.04058,105.76491__21.04556,105.75030",directed_pair_key_by_code,2.1,28.7,,1 hr 3 min,,17.7804,26.6,26.6,12.6667,SUSPECT_CHANGED,HIGH,HIGH,14635000__32633000,batch_03
2842,2844,38035000,PGD Trực Ninh,106.2668515,20.3198902,40232000,PGD Yên Mô,106.0026343,20.1650491,32.50041604739786,Ninh Bình,29,42,"1 hr 6 min
46.0 km",46.0,1 hr 6 min,part/output_part_29/ket_qua_tu_0_den_99.xlsx,original_output,ok,38035000__40232000,38035000__40232000,"20.31989,106.26685__20.16505,106.00263","20.16505,106.00263__20.31989,106.26685",directed_pair_key_by_code,56.7,46.0,,1 hr 6 min,,1.4154,-10.7,10.7,0.1887,WATCH_CHANGED,MEDIUM,MEDIUM,38035000__40232000,batch_03
4395,4397,24833000,PGD Văn Lang,105.3796015,21.327654,24836000,PGD Tam Nông,105.2550266,21.2821678,13.86119520051381,Phú Thọ,44,95,"21 min
15.2 km",15.2,21 min,part/output_part_44/ket_qua_tu_0_den_99.xlsx,original_output,ok,24833000__24836000,24833000__24836000,"21.32765,105.37960__21.28217,105.25503","21.28217,105.25503__21.32765,105.37960",directed_pair_key_by_code,28.6,15.2,,21 min,,1.0966,-13.4,13.4,0.4685,SUSPECT_CHANGED,HIGH,HIGH,24833000__24836000,batch_03
29841,29843,78033000,PGD Ba Tri,106.5933353,10.0416996,98034000,PGD Duyên Hải,106.4935822,9.6335094,46.68596613429406,Vĩnh Long,299,41,"2 hr 29 min
106 km",106.0,2 hr 29 min,part/output_part_299/ket_qua_tu_0_den_99.xlsx,original_output,ok,78033000__98034000,78033000__98034000,"10.04170,106.59334__9.63351,106.49358","10.04170,106.59334__9.63351,106.49358",directed_pair_key_by_code,126.0,106.0,,2 hr 29 min,,2.2705,-20.0,20.0,0.1587,WATCH_CHANGED,MEDIUM,MEDIUM,78033000__98034000,batch_03
17939,17941,16630000,PGD Phong Lan,106.6902538,20.8654375,16930000,PGD Tôn Đức Thắng,106.6661913,20.8617835,2.532992099234485,TP. Hải Phòng,180,39,"1 hr 5 min
73.0 km",73.0,1 hr 5 min,part/output_part_180/ket_qua_tu_0_den_99.xlsx,original_output,ok,16630000__16930000,16630000__16930000,"20.86544,106.69025__20.86178,106.66619","20.86178,106.66619__20.86544,106.69025",directed_pair_key_by_code,3.4,73.0,,1 hr 5 min,,28.8197,69.6,69.6,20.4706,SUSPECT_CHANGED,HIGH,HIGH,16630000__16930000,batch_03
